,text,votes
12106,Mdrr mettez pause au moment de l'écran bleu et lisez.,26
12107,+Robin Grégoire Mdr !,0
12108,mdrrrrrrr,0
12109,+Robin Grégoire Ptdrrrrr,0
12110,Ou?,0
12111,ahaha gg mec mdrr,0
12112,WTF HAHAHA LA MAMAN DE SQUEEZIE EST EN DANGER WINDOWS LA GUETTE,1
12113,+Robin Grégoire http: tu prefere qui http://strawpoll.me/6031588,0
12114,"+Robin Grégoire C'est moi ou je vois pleins de mots qui commencent par ""sex""? '_'",0
12115,x),0
12116,naaaaannn😂,0
12117,"A la BONNE blague



(mdr xd)",0
12118,+Robin Grégoire Ah je savais bien que il y aurait plein de gens qui remarqueraient x).,0
12119,Et bin dis donc... mdr,0
12120,vous préférez tuez un chaton tout les matins à mains nues ou manger tes excréments tout les soirs ?,0
12121,tu c pas chanter mais tu est beau,0
12122,Bordel de merde fini ta phrase,0
12123,bonsoir squeezie ct pour dire que juste... JE T'ADORES !!! ♥♡♥♡,0
12124,trop. cool. mais. ce. qui. est. arrivée. vendredi. c est. horible,0
12125,j'adore ton pull et j'aurais trop aimer aller au parisgamesweek juste pour toi😳😳😳,0
12126,j'adore de plus en plus ! ^.^,0
12127,ta des coût blizzard squeezie c'est trop chelous j'adore ton tichert glaces tes trop mignonne comme ça,0
12128,trop cool j'aimerais le faire mais je comprends pas l'anglais :3,0
12129,mamaamamamama ton pull,0
12130,"0:12   tes vraiment un squeezophrène ...



excusez moi ...",0
12131,POPOPOOOOOOOOOOO,0
12132,+pandou.#licorne a vie laly slt !,0
12133,+Aliace POPOPOLETTELETTELETTE,0
12134,Oui ... et toi ?,1
12135,+The MisterPim's ! you licorne 😂😂,0
12136,@The MisterPim's !​ tu a quoi?😢,0
12137,+pandou.#licorne a vie laly  oui mdrrr comment le c'est tu?😂😂😂,0
12138,+pandou.#licorne a vie laly  ah oui entre licorne ont se comprend 😁,0
12139,Mdrr télépathie 😂😁,0
12140,+Cheyenne Nicolettaz ralala petite licorne :),0
12141,+The MisterPim's ! ont peut pas parler en PV?,0
12142,@Cheyenne Nicolettaz si ou avec hangouts ;),0
12143,"+pandou.#licorne a vie laly LES LAMASTICOT VAINCRONT LES LICORNE !!






(je sais j'uis hors sujet)",2
12144,+The MisterPim's ! je veut bien moi 😂😂💪😴😂,0
12145,@Malcolm N mdrr !,0
12146,@Cheyenne Nicolettaz tu veux parler Hangouts ?,0
12147,???,0
12148,+Cheyenne Nicolettaz c'est une application pour parler :),0
12149,+The MisterPim's ! ouiiii,0
12150,Scuse mdrrr,0
12151,Tu peut créé une discution???,0
12152,+Cheyenne Nicolettaz oui mais il faut que tu l'ai xD,0
12153,+The MisterPim's ! je l'ai,0
12154,Pas de réponse entre l'iPhone et l'androïd mais on connaît la réponse ....,1
12155,Vidéo de plus de 8 mins MAIS QUE SE PASSE-T-IL ?,0
12156,genial,0
12157,COol,0
12158,perso robot ...,0
12159,Moi jsuis bizarre je mange bcp et jprend pas de poid lol :D #Vive manger!!! Bisous,1
12160,s est nul de vivre dans un park d atraction,1
12161,T'es le meilleur Squeezie!!!! ^^,0
12162,heuuuuu...,0
12163,squeezie je savait que taimais les glan :),0
12164,"Moi je prefere...
Super video comme d'habitude j'ai bien ri. Et ton pull est trop cool :)",1
12165,elle sont classe les glaces,0
12166,J'adore ton pull <3,0
12167,Google map,0
12168,02:15toi aussi tu es pervers,0
12169,j'adore tes video cotinue j'adore continue je t'adore,0
12170,j'adore ton pull,0
12171,c drôle mais on se ressemble :3 sauf pour la moite des questions x),0
12172,J'adore ❤️💛💚💙💜,0
12173,Génial :) <3,0
12174,J'habite à gland c'est vrai si vous ne me croyez pas regardez sur internet,0
12175,3:03 :) qui a pensé ce que je pense xD?,0
12176,tes trop cool,0
12177,"""Les gens préfèrent être beau ? ÉGOÏSTE"" 😂😂😂😂😂",0
12178,Ce qui est écrit dans l'écran bleu à la fin est un peu bizarre non ?,1
12179,Like si toi aussi tu regardes cette vidéo en 2015 !,0
12180,"A 1:48 ""je faisais les 2"" !  Je l'ai dit au même moment xDDD",0
12181,kiffent ta vidéo,0
12182,OÙ AS TU ACHETÉ TON PULL ? 😍😍😍💘,0
12183,XD,0
12184,1-2-3-5+9-90000000000+878787878787878778-88888888888-3%%444%€34%43%533+7∆∆∆∆∆∆=? alors (+-+),0
12185,Super vidéo,1
12186,Mon père est diabétiques et il n'a pas mangé de dragibus,0
12187,+Bat - Ghost ...,0
12188,"Vous avez remarquer il a pas montrer son choix apple vs androïd, sûrement pour pas exciter les Jean-Kevin X)",0
12189,"Axolot, bons goûts :)",1
12190,be cold c est pas avoir froid c'est etre froid ... non ?,0
12191,1-2-3-5+9-90000000000+878787878787878778-88888888888-3%%444%€34%43%533+7∆∆∆∆∆∆=? alors (+-+),0
12192,un peu après j'avoue,0
12193,Je t'aime squezieie,0
12194,il est trop minon tu polo,0
12195,C'est normal que les gens préfèrent l poche éléphant faut faire de la place pour la trompe ;),0
12196,pouce vert,0
12197,Ptn tous les commentaires sur son pull..,0
12198,l'histoir avec le short je prefere pas imaginons jai la g*** hem hem,0
12199,J'ai faim!!! De glaaaaace !!!!!! :p,0
12200,Non mais attend il est naze ce jeu ?!,1
12201,111ème j'aime 😍 squeezie mon mari ♥️♥️,0
12202,C'est quoi de ce pyjama avec des esquimaux dessus MDR ;),1
12203,Super pull,0
12204,Je préfère les enfants aussi... <3,3
12205,bim je suis le 25 ueme à like,0
12206,nope,0
12207,Cache-oeil parce que Kaneki :'),0
12208,Des glaces....,0
12209,j'adore tros ton pull,0
12210,cc,0
12211,je t aime,0
12212,ton pull est tellement viril...,0
12213,Super et ba je la regarde alors que ça fait 9min qui la mise en ligne et deja21k vue😆 A Ouai c vrai c Squeezie mdrr GG:),0
12214,5:12 Une réflexion très intense .... ( ou alors c'est le temps de comprendre la question je pense XD ),0
12215,Ton pull 😱,0
12216,"04:32
putin squeezie à le même problème que moi 🍄",0
12217,"C'est quoi cet écran bleu sérieux, il parle de mamans!",1
12218,Tu chante bien squeezie 😊😊😊 et je ne blague pas,0
12219,"Trop bien ^^ comme d'habitude ! ^^ <3 Au passage j'adore ton pull , il est magnifique , ou la tu eux s'il te plaît ?! Merci de ta réponse ^^",0
12220,je pense que c'est ça marque vêtements,0
12221,ça voir dans la description,0
12222,Ta bientôt 5 millions d'abonnés,0
12223,Waoooou ton pull est trop boooo! super video,1
12224,super pull,0
12225,je vien juste de la cree,0
12226,+Mini Geek De quoi?,0
12227,Bravo à squoueezie,0
12228,J'ai tellement cru que c'était un deuxième épisode de blanc-manger-coco T_T,0
12229,Omg j'adore ton pull Lucas tu la acheté ou ?!?!,0
12230,Bravo à squoueezie,0
12231,en 8 minutes t'a déjà 3K de love !,0
12232,Askip Squeezie aime les glands 😏😏😏,0
12233,😅😂,0
12234,coucou,0
12235,bonne  video,0
12236,second XD,0
12237,Trop beau le pull :o,0
12238,J'ai adoré cette vidéo,0
12239,Tu me donne faim avec ton pull de glace bisou je t adore,0
12240,je suis le  7000 qui vu sa video,0
12241,+lokichalege ait On s'en fout non ?,0
12242,+ThreeFire  j ai demender ton avis non alors tu teux tais mrc,0
12243,"@lokichalege ait tu ""TEUX"" tais ""TEUX"" xD",0
12244,"c'est le truc que je fais en anglais depuis 3 mois la même leçon. would you rather. would you prefer... 
moi je suis girafe 🐘 j'ai pas trouvé de girafe 😅",0
12245,eh merde vous êtez rapide pour commenter mais quand il s'agit de faire la vaisselle on voit plus personne XD,2
12246,XD,0
12247,XD HAHAHAHA XD,0
12248,+Zora Bakhti Thx aux lave-vaisselles <3,0
12249,ppptdddr d'ailleurs j'ai de la vaisselle qui m'attend :'''D,0
12250,"Super Luca , et bonne continuation",0
12251,lol tu es mon youtubeur préférer,0
12252,Squizzie,0
12253,pas histoire !!! les math !!!,0
12254,Mlol,0
12255,lol,0
12256,j'adore ton pull,0
12257,Je te kiff lucas ❤️,0
12258,SQUEEZIE réponds moi,0
12259,cc,0
12260,Le pull,0
12261,Un nain de 10m ?! WTF 😂,1
12262,yes big like,0
12263,j'aime ton pull.😏,16
12264,la prochaine fois un pull avec des cookies ...,2
12265,+Joline Stuart 80 % des personnes aime le pull de Squeezie et 20 % ne l'aime pas MDR ;),4
12266,+The MisterPim's ! MDR !,0
12267,moi aussi💜,0
12268,@julien 26000 xD ,0
12269,Mdr javoue,0
12270,MOI ALLER DANS LE PASSER,0
12271,VIVE L HISTOIRE,0
12272,"+Maxime Beraudo ""moi aller dans le passé"" . Ça se voit tu fait les mêmes phrases que cro-magnon.",0
12273,@Arthur Bordet non j ai ecrit vite et sur un telephone ,0
12274,@Arthur Bordet et non je pensais a Napoleons,0
12275,@Maxime Beraudo t'inquiète ce n'était qu'une boutade. je ne pense pas que l'époque des cro-magnon soit la plus intéressante de l'humanité de toute manière.,0
12276,@Arthur Bordet oui lol,0
12277,4:04 kanekiii Q,1
12278,Je kiffe ton pull ♡♡※♡♡,1
12279,hah,0
12280,4:10 parce que albatore beatch !,1
12281,tu fait trop rir,0
12282,moi aussi il like ton pull,0
12283,Je kiffe ton pull ♡♡※♡♡,0
12284,TON PULL,0
12285,"Riche ou connu ? Or , par ce que tes les deux a ouai  ? :p",1
12286,9% des gens ont un corps de lâche apparemment,0
12287,Haha super cette vidéo. Surtout le pull glaceeeee! J'ai faim!,0
12288,mdr,0
12289,LOL,0
12290,Si tu deviens écrivain jespere que tu ne feras pas d'illustration ...,0
12291,LEL,0
12292,Le pire c que t'a eu 17 de moyenne au bac,0
12293,JE VEUX TON PYJAMA,0
12294,OMD ton pull !,648
12295,si tu veux je te l'achète PaulEEEEEEEEEEEE :3,4
12296,T'es la toi x'),2
12297,Apaulo ❤❤❤,0
12298,+Apaulo oui ^^,2
12299,Pauuuuul!😍💘,1
12300,trop beau ♥,1
12301,Apaulo  toi aussi t'a remarquer ! Il est trop beau je suis jalouse ! 😂,1
12302,Hey Paul!,0
12303,Tg,1
12304,Apaulo il est kawii,0
12305,"Mathilde bbfhdbfhdbdhdbhfhebfhdd
H",0
12306,Apaulo tu Estevan j'y idée Jagger kg fa,0
12307,Apaulo i,0
12308,Apaulo o,0
12309,Lol il est trop cool son pull,1
12310,Apaulo iiii,0
12311,FERME TA GUELE,0
12312,Apaulo i,0
12313,Apaulo                            +,0
12314,Apaulo iiiiyhhhhhhhhhhjjjjjjjjjkjjjjjjjkkllllloiiii,0
12315,Affronter les araingnes,0
12316,Qoi,0
12317,oh mon diplodocus,0
12318,Apaulo f,0
12319,Hhh,0
12320,Apaulo  je t adooore,0
12321,Kawaiiiiiiiii :-3,0
12322,Apaulo iii,0
12323,Apaulo ii,0
12324,Apaulo OMG SON PULL !,0
12325,Apaulo omd,0
12326,Apaulo sa lui fait des encore plus beau yeux,0
12327,Omg ton écriture de omg en OMD,0
12328,Apaulo ii,0
12329,P,0
12330,Apaulo Oh my dod😂,0
12331,Une Nouvelle Vidéo :),0
12332,excellent lel,0
12333,j adore ton t shirt!!!!,1
12334,"""C'est trop important l'histoire : savoir ce qu'il nous ait arrivé et ne jamais l'oublier. ""
RIP cerveau de Squeezie ""1789-2015""",0
12335,"Teach = enseigner, pas apprendre xD",0
12336,rechauge ta glace,0
12337,j'adore tes video tu gere lucas,0
12338,mariecpalot a le meme sweat...Un signe du couple 😍😏,1
12339,ton pull est parfait ainsi que toi,0
12340,Ton pull il est frai... #JeuDeMotPourDebutant,96
12341,+Bigflo & Oli C'était nul x),1
12342,"+Animals LPS 
C'était pas nul c'était plus que nul c'était même pas une blague",0
12343,+Bigflo & Oli Trop bien trouvée le jeu de mot ^^ ahah,2
12344,sort ! :),3
12345,oui ben au revoir :),1
12346,+Bigflo & Oli C'est vraiment Bigflo & Oli ?,1
12347,+Fafa Tout Court non regard sa chain c est un fake,0
12348,+Fafa Tout Court Non c'est un compte fake,0
12349,+Fafa Tout Court bien sûr que non c'est un FAKE,0
12350,+Fafa Tout Court regarde le nombre d'abonnés qu'ils on x) ce sont des Fakes,0
12351,Tu me rassure,0
12352,+Fafa Tout Court mdr moi ausssi  au début j avais  crû,1
12353,comment vous avez u dns votre clip wadad '-' je le connais c mob demi-voisi,0
12354,😄😀😐😞😩,0
12355,fake!!!!!,0
12356,?,0
12357,Jvous promets !!!,0
12358,Bigflo & Oli - FANS c'est un pyjama,0
12359,Emilie Crp non après Bigflo et oli ya fans,0
12360,16 177 VUE ET 2317 LIKE,0
12361,.,0
12362,♡,0
12363,... euh,0
12364,Slt squieezi tes trop larrent,0
12365,L'histoire c'est nul XD il sont deja tous mort xP,0
12366,Trop cool ton pull !,0
12367,j'adore le pull vive les glaces en plus c'est la saison 😊,1
12368,cc,1
12369,Tu peux nous refaire une petite chanson comme (petite frite avec un kegré),0
12370,Cette violence dès le début on dirait Antoine Daniel.. attend ne me dit pas que :O,240
12371,Et oui ....,5
12372,+Lightmare Vidéo XD,1
12373,+The MisterPim's ! Qu'est ce qu'il ya ???,2
12374,nooooooooooooooonnnn,0
12375,+Lightmare Vidéo Tout est lié,1
12376,OH MON DIEU. TOUT EST LIÉ.,9
12377,Voila pourquoi il y a une vidéo tout les 6 mois,1
12378,+Dali Jacks (Atom 3000) et oui tout est lié ;),0
12379,@sangok 947 Et voila comment il arrive encore à vivre avec ce rythme de vidéo,1
12380,+Aliace illuminati 🔺,0
12381,Le complot est partout,0
12382,Illuminati  ou pas?,0
12383,"Dali Messedi tu connais la ""fameuse"" reputation d'Antoine D?",0
12384,Lightmare Vidéo c'est qui Antoine Daniel,0
12385,Lightmare Vidéo i,0
12386,Trop top disparu de sa chenne,0
12387,lucas hauchard est en faite Antoine Daniel,1
12388,Que?,0
12389,Lightmare Vidéo o,0
12390,JTM il est cher beau ton pull,0
12391,Tu prefere CYPRIEN ou NORMAN ? ^^,0
12392,jolie pull 💜,0
12393,jme demande si squeezie fume pas du bon shit sa mère x),0
12394,trop le pull avec les glaces ca donne faim,0
12395,abonner vous a wissem benmesmoudi,0
12396,Et c'est la que tu t'appercoit que Squeezie et un Thug :(,2
12397,Je veux ton t-shirt!!😍,1
12398,qu es ce que tu fous en pyjama,0
12399,P'Tin trop ton pull 😂😂,0
12400,what j'ai pas fini de regarder mdr,1
12401,slt,1
12402,Son pull on dirait les glaces à l'eau de mer de Kingdom Hearts... - TU L'AS EU OU?! DIT-MOI JE LE VEUT! :(,5
12403,@***** ?,0
